t,open,high,low,close,volume,date_vn,best_bid,best_ask,bid_volume_1,ask_volume_1,bid_volume_2,ask_volume_2,bid_volume_3,ask_volume_3
1787207040,19.5,19.5,19.45,19.5,35400,2026-08-20,,,,,,,,
1787207100,19.5,19.55,19.5,19.5,23400,2026-08-20,,,,,,,,
1787207160,19.5,19.55,19.5,19.5,12600,2026-08-20,,,,,,,,
1787207220,19.5,19.55,19.5,19.5,66400,2026-08-20,,,,,,,,
1787207280,19.5,19.55,19.5,19.5,35100,2026-08-20,,,,,,,,
1787207340,19.5,19.55,19.5,19.55,25700,2026-08-20,,,,,,,,
1787207400,19.5,19.5,19.5,19.5,58800,2026-08-20,,,,,,,,
1787207460,19.5,19.55,19.5,19.55,4900,2026-08-20,,,,,,,,
1787207520,19.55,19.55,19.5,19.55,10700,2026-08-20,,,,,,,,
1787207580,19.5,19.55,19.5,19.5,13900,2026-08-20,,,,,,,,
1787207640,19.5,19.5,19.5,19.5,17000,2026-08-20,,,,,,,,
1787207700,19.5,19.55,19.5,19.5,76700,2026-08-20,,,,,,,,
1787207760,19.5,19.5,19.45,19.5,76900,2026-08-20,,,,,,,,
1787207820,19.5,19.5,19.45,19.5,14400,2026-08-20,,,,,,,,
1787207880,19.45,19.5,19.45,19.5,30300,2026-08-20,,,,,,,,
1787207940,19.5,19.5,19.5,19.5,9300,2026-08-20,,,,,,,,
1787208000,19.5,19.5,19.45,19.45,33000,2026-08-20,,,,,,,,
1787208060,19.5,19.5,19.5,19.5,5500,2026-08-20,,,,,,,,
1787208120,19.5,19.5,19.45,19.5,62800,2026-08-20,,,,,,,,
1787208180,19.5,19.5,19.45,19.5,249900,2026-08-20,,,,,,,,
1787208240,19.5,19.55,19.5,19.55,37900,2026-08-20,,,,,,,,
1787208300,19.5,19.5,19.5,19.5,6600,2026-08-20,,,,,,,,
1787208360,19.55,19.55,19.5,19.5,40600,2026-08-20,,,,,,,,
1787208420,19.5,19.5,19.5,19.5,18400,2026-08-20,,,,,,,,
1787208480,19.5,19.55,19.5,19.5,25700,2026-08-20,,,,,,,,
1787208540,19.5,19.55,19.5,19.55,8200,2026-08-20,,,,,,,,
1787208600,19.5,19.55,19.5,19.55,47800,2026-08-20,,,,,,,,
1787208660,19.5,19.55,19.5,19.55,10600,2026-08-20,,,,,,,,
1787208720,19.55,19.55,19.5,19.55,37100,2026-08-20,,,,,,,,
1787208780,19.5,19.55,19.5,19.5,167300,2026-08-20,,,,,,,,
1787208840,19.5,19.55,19.5,19.5,80600,2026-08-20,,,,,,,,
1787208900,19.55,19.55,19.5,19.5,35700,2026-08-20,,,,,,,,
1787208960,19.5,19.5,19.5,19.5,38500,2026-08-20,,,,,,,,
1787209020,19.5,19.55,19.5,19.55,421100,2026-08-20,,,,,,,,
1787209080,19.55,19.6,19.55,19.6,89600,2026-08-20,,,,,,,,
1787209140,19.6,19.6,19.55,19.55,62200,2026-08-20,,,,,,,,
